subnum,nowtrial,imageno,exposure,charalength,TargetPosi,charakey,charares,TorF1,maskwidth,colorcond,colorres,TorF2,totaltime,RSVPtime,mojitime,mojiRT,colorRT,gray_gray,gray_mix,gray_color,mix_gray,mix_mix,mix_color,color_gray,color_mix,color_color
18,131,510,9,23,9,81,81,1,3.00E+02,2,2,1,4.76E+00,3.73E+00,1.62E-01,1.22E+00,3.36E-01,0,0,0,0,0,0,0,0,1
18,132,468,7,23,9,84,84,1,1.00E-02,0,0,1,4.35E+00,3.33E+00,1.45E-01,1.34E+00,1.98E-01,1,0,0,0,0,0,0,0,0
18,133,467,5,22,8,1000,1000,1000,3.00E+02,2,2,1,2.18E+00,1.15E+00,5.23E-02,1.00E+03,3.39E-01,0,0,0,0,0,0,0,0,1
18,134,557,9,22,8,71,71,1,3.00E+02,2,2,1,4.84E+00,3.82E+00,1.73E-01,1.36E+00,5.65E-01,0,0,0,0,0,0,0,0,1
18,135,247,7,24,10,75,75,1,2.50E+01,1,2,0,4.48E+00,3.45E+00,1.44E-01,1.19E+00,1.02E+00,0,0,0,0,0,1,0,0,0
18,136,357,9,20,6,66,66,1,3.00E+02,2,2,1,4.27E+00,3.25E+00,1.62E-01,1.20E+00,2.31E-01,0,0,0,0,0,0,0,0,1
18,137,259,5,24,10,71,71,1,2.10E+01,1,1,1,3.58E+00,2.55E+00,1.06E-01,2.63E+00,6.35E-01,0,0,0,0,1,0,0,0,0
18,138,308,5,25,11,84,84,1,1.30E+01,1,1,1,3.53E+00,2.50E+00,1.00E-01,1.18E+00,2.03E-01,0,0,0,0,1,0,0,0,0
18,139,319,7,24,10,88,88,1,1.00E-02,0,0,1,4.56E+00,3.53E+00,1.47E-01,1.53E+00,5.50E-01,1,0,0,0,0,0,0,0,0
18,140,519,9,20,6,78,78,1,3.00E+02,2,2,1,4.54E+00,3.52E+00,1.76E-01,1.59E+00,4.35E-01,0,0,0,0,0,0,0,0,1
18,141,509,9,22,8,81,81,1,1.00E-02,0,0,1,4.86E+00,3.83E+00,1.74E-01,1.05E+00,3.14E-01,1,0,0,0,0,0,0,0,0
18,142,549,7,20,6,71,71,1,3.00E+02,2,2,1,4.02E+00,3.00E+00,1.50E-01,1.22E+00,3.54E-01,0,0,0,0,0,0,0,0,1
18,143,477,7,20,6,77,77,1,3.00E+02,2,2,1,3.95E+00,2.92E+00,1.46E-01,1.25E+00,2.51E-01,0,0,0,0,0,0,0,0,1
18,144,310,5,21,7,77,77,1,3.00E+02,2,2,1,3.26E+00,2.23E+00,1.06E-01,1.23E+00,3.56E-01,0,0,0,0,0,0,0,0,1
18,145,269,7,22,8,81,81,1,9.00E+00,1,1,1,4.30E+00,3.28E+00,1.49E-01,1.01E+00,3.58E-01,0,0,0,0,1,0,0,0,0
18,146,534,9,23,9,82,82,1,3.00E+02,2,1,0,5.00E+00,3.97E+00,1.72E-01,1.43E+00,4.61E-01,0,0,0,0,0,0,0,1,0
18,147,395,5,22,8,1000,1000,1000,1.00E-02,0,0,1,2.18E+00,1.15E+00,5.23E-02,1.00E+03,2.70E-01,1,0,0,0,0,0,0,0,0
18,148,382,9,21,7,82,82,1,1.00E-02,0,0,1,4.73E+00,3.70E+00,1.76E-01,1.43E+00,4.51E-01,1,0,0,0,0,0,0,0,0
18,149,267,9,20,6,67,67,1,2.10E+01,1,2,0,4.58E+00,3.55E+00,1.77E-01,1.49E+00,5.65E-01,0,0,0,0,0,1,0,0,0
18,150,393,5,20,6,78,78,1,1.30E+01,1,1,1,3.13E+00,2.10E+00,1.05E-01,1.18E+00,3.12E-01,0,0,0,0,1,0,0,0,0
18,151,530,9,25,11,67,67,1,2.10E+01,1,1,1,5.31E+00,4.28E+00,1.71E-01,1.11E+00,2.27E-01,0,0,0,0,1,0,0,0,0
18,152,358,5,21,7,79,79,1,2.50E+01,1,1,1,3.37E+00,2.35E+00,1.12E-01,1.38E+00,2.30E-01,0,0,0,0,1,0,0,0,0
18,153,315,9,20,6,1000,1000,1000,3.00E+02,2,1,0,3.37E+00,2.33E+00,1.17E-01,1.00E+03,2.73E-01,0,0,0,0,0,0,0,1,0
18,154,440,9,25,11,82,82,1,3.00E+02,2,2,1,5.35E+00,4.33E+00,1.73E-01,1.23E+00,5.18E-01,0,0,0,0,0,0,0,0,1
18,155,327,9,20,6,73,73,1,1.70E+01,1,1,1,4.42E+00,3.38E+00,1.69E-01,1.20E+00,3.29E-01,0,0,0,0,1,0,0,0,0
18,156,219,7,20,6,80,80,1,3.00E+02,2,2,1,4.00E+00,2.97E+00,1.48E-01,1.24E+00,2.75E-01,0,0,0,0,0,0,0,0,1
18,157,507,5,20,6,78,78,1,3.00E+02,2,1,0,3.20E+00,2.18E+00,1.09E-01,1.07E+00,3.07E-01,0,0,0,0,0,0,0,1,0
18,158,500,7,25,11,79,79,1,1.70E+01,1,2,0,4.59E+00,3.57E+00,1.43E-01,8.44E-01,4.54E-01,0,0,0,0,0,1,0,0,0
18,159,435,5,20,6,90,90,1,1.00E-02,0,0,1,3.08E+00,2.05E+00,1.02E-01,1.32E+00,6.50E-01,1,0,0,0,0,0,0,0,0
18,160,501,5,20,6,69,69,1,3.00E+02,2,1,0,3.21E+00,2.18E+00,1.09E-01,1.16E+00,2.47E-01,0,0,0,0,0,0,0,1,0
18,161,234,7,23,9,69,69,1,3.00E+02,2,2,1,4.39E+00,3.37E+00,1.46E-01,1.19E+00,3.25E-01,0,0,0,0,0,0,0,0,1
18,162,537,9,20,6,65,65,1,17,1,1,1,4.53E+00,3.50E+00,1.75E-01,1.04E+00,8.31E-01,0,0,0,0,1,0,0,0,0
18,163,243,5,20,6,1000,1000,1000,25,1,1,1,2.07E+00,1.05E+00,5.25E-02,1.00E+03,5.03E-01,0,0,0,0,1,0,0,0,0
18,164,410,7,25,11,76,76,1,9,1,1,1,4.64E+00,3.62E+00,1.45E-01,1.38E+00,4.41E-01,0,0,0,0,1,0,0,0,0
18,165,533,7,22,8,85,85,1,3.00E+02,2,2,1,4.18E+00,3.15E+00,1.43E-01,1.15E+00,5.36E-01,0,0,0,0,0,0,0,0,1
18,166,344,5,25,11,72,72,1,1.00E-02,0,0,1,3.72E+00,2.68E+00,1.07E-01,1.16E+00,1.11E+00,1,0,0,0,0,0,0,0,0
18,167,329,5,22,8,83,83,1,3.00E+02,2,2,1,3.34E+00,2.32E+00,1.05E-01,1.50E+00,4.47E-01,0,0,0,0,0,0,0,0,1
18,168,463,9,24,10,75,75,1,2.10E+01,1,2,0,4.94E+00,3.92E+00,1.63E-01,1.03E+00,5.21E-01,0,0,0,0,0,1,0,0,0
18,169,438,9,23,9,72,72,1,1.00E-02,0,0,1,5.09E+00,4.07E+00,1.77E-01,1.07E+00,3.54E-01,1,0,0,0,0,0,0,0,0
18,170,248,7,25,11,87,87,1,9.00E+00,1,1,1,4.45E+00,3.43E+00,1.37E-01,1.17E+00,5.21E-01,0,0,0,0,1,0,0,0,0
18,171,360,9,23,9,81,81,1,300,2,2,1,5.07E+00,4.03E+00,1.75E-01,1.17E+00,8.34E-01,0,0,0,0,0,0,0,0,1
18,172,210,9,23,9,85,85,1,300,2,2,1,5.05E+00,4.02E+00,1.75E-01,2.90E+00,7.59E-01,0,0,0,0,0,0,0,0,1
18,173,521,9,22,8,70,70,1,13,1,2,0,4.81E+00,3.78E+00,1.72E-01,1.46E+00,2.93E-01,0,0,0,0,0,1,0,0,0
18,174,239,5,22,8,74,74,1,1.00E-02,0,0,1,3.26E+00,2.23E+00,1.02E-01,1.55E+00,3.50E-01,1,0,0,0,0,0,0,0,0
18,175,498,7,23,9,80,80,1,9,1,1,1,4.39E+00,3.37E+00,1.46E-01,1.15E+00,4.25E-01,0,0,0,0,1,0,0,0,0
18,176,330,7,23,9,82,82,1,300,2,2,1,4.12E+00,3.10E+00,1.35E-01,1.02E+00,8.12E-02,0,0,0,0,0,0,0,0,1
18,177,472,5,21,7,79,79,1,1.00E-02,0,0,1,3.25E+00,2.23E+00,1.06E-01,1.19E+00,3.24E-01,1,0,0,0,0,0,0,0,0
18,178,396,7,23,9,70,70,1,3.00E+02,2,2,1,4.40E+00,3.37E+00,1.46E-01,2.05E+00,5.08E-01,0,0,0,0,0,0,0,0,1
18,179,439,7,24,10,89,89,1,3.00E+02,2,2,1,4.42E+00,3.38E+00,1.41E-01,1.40E+00,3.12E-01,0,0,0,0,0,0,0,0,1
18,180,372,7,23,9,1000,1000,1000,21,1,1,1,2.99E+00,1.97E+00,8.55E-02,1.00E+03,2.04E-03,0,0,0,0,1,0,0,0,0
18,181,406,7,21,7,68,68,1,1.00E-02,0,0,1,4.12E+00,3.08E+00,1.47E-01,1.42E+00,3.35E-01,1,0,0,0,0,0,0,0,0
18,182,515,9,22,8,82,82,1,300,2,2,1,4.93E+00,3.90E+00,1.77E-01,1.24E+00,3.06E-01,0,0,0,0,0,0,0,0,1
18,183,520,5,21,7,69,69,1,17,1,1,1,2.92E+00,1.90E+00,9.05E-02,1.23E+00,3.76E-01,0,0,0,0,1,0,0,0,0
18,184,512,7,25,11,87,87,1,2.50E+01,1,2,0,4.68E+00,3.65E+00,1.46E-01,2.60E+00,6.50E-01,0,0,0,0,0,1,0,0,0
18,185,230,5,25,11,72,72,1,3.00E+02,2,2,1,3.53E+00,2.50E+00,1.00E-01,1.28E+00,8.57E-01,0,0,0,0,0,0,0,0,1
18,186,235,5,24,10,85,85,1,21,1,1,1,3.43E+00,2.40E+00,1.00E-01,1.14E+00,3.58E-01,0,0,0,0,1,0,0,0,0
18,187,262,5,21,7,87,87,1,1.00E-02,0,0,1,3.39E+00,2.37E+00,1.13E-01,1.15E+00,5.36E-01,1,0,0,0,0,0,0,0,0
18,188,398,5,25,11,69,69,1,300,2,2,1,3.60E+00,2.58E+00,1.03E-01,1.25E+00,5.04E-01,0,0,0,0,0,0,0,0,1
18,189,555,5,20,6,69,69,1,1.00E-02,0,0,1,3.11E+00,2.08E+00,1.04E-01,1.24E+00,5.57E-01,1,0,0,0,0,0,0,0,0
18,190,307,9,24,10,77,77,1,1.00E-02,0,0,1,5.20E+00,4.17E+00,1.74E-01,9.29E-01,4.07E-01,1,0,0,0,0,0,0,0,0
18,191,478,7,21,7,90,90,1,17,1,2,0,4.09E+00,3.07E+00,1.46E-01,1.07E+00,4.63E-01,0,0,0,0,0,1,0,0,0
18,192,449,5,22,8,70,70,1,300,2,2,1,3.40E+00,2.37E+00,1.08E-01,1.28E+00,5.37E-01,0,0,0,0,0,0,0,0,1
18,193,432,7,23,9,1000,1000,1000,300,2,2,1,3.01E+00,1.98E+00,8.62E-02,1.00E+03,1.90E-03,0,0,0,0,0,0,0,0,1
18,194,281,9,22,8,81,81,1,300,2,2,1,4.94E+00,3.92E+00,1.78E-01,1.07E+00,3.47E-01,0,0,0,0,0,0,0,0,1
18,195,494,5,25,11,1000,1000,1000,2.50E+01,1,2,0,2.32E+00,1.30E+00,5.20E-02,1.00E+03,3.95E-01,0,0,0,0,0,1,0,0,0
18,196,487,7,24,10,88,88,1,3.00E+02,2,2,1,4.44E+00,3.42E+00,1.42E-01,1.45E+00,3.44E-01,0,0,0,0,0,0,0,0,1
18,197,331,9,24,10,78,78,1,1.70E+01,1,1,1,5.30E+00,4.27E+00,1.78E-01,2.56E+00,3.27E-01,0,0,0,0,1,0,0,0,0
18,198,535,7,24,10,83,83,1,9.00E+00,1,1,1,4.44E+00,3.42E+00,1.42E-01,1.16E+00,3.54E-01,0,0,0,0,1,0,0,0,0
18,199,320,5,25,11,70,70,1,3.00E+02,2,2,1,3.79E+00,2.77E+00,1.11E-01,1.33E+00,2.86E-01,0,0,0,0,0,0,0,0,1
18,200,508,7,21,7,73,73,1,2.10E+01,1,1,1,4.15E+00,3.12E+00,1.48E-01,9.36E-01,2.07E-01,0,0,0,0,1,0,0,0,0
18,201,411,5,20,6,84,84,1,2.50E+01,1,2,0,3.08E+00,2.05E+00,1.02E-01,1.11E+00,5.02E-01,0,0,0,0,0,1,0,0,0
18,202,399,7,20,6,79,79,1,3.00E+02,2,2,1,4.06E+00,3.03E+00,1.52E-01,6.82E-01,2.49E-01,0,0,0,0,0,0,0,0,1
18,203,403,9,24,10,1000,1000,1000,9,1,1,1,3.82E+00,2.80E+00,1.17E-01,1.00E+03,6.09E-01,0,0,0,0,1,0,0,0,0
18,204,275,9,22,8,69,69,1,9,1,1,1,4.91E+00,3.88E+00,1.77E-01,5.60E-01,2.92E-01,0,0,0,0,1,0,0,0,0
18,205,212,9,25,11,78,78,1,1.00E-02,0,0,1,5.45E+00,4.43E+00,1.77E-01,3.94E-01,3.59E-01,1,0,0,0,0,0,0,0,0
18,206,450,9,23,9,70,70,1,13,1,1,1,5.05E+00,4.03E+00,1.75E-01,6.15E-01,2.33E-01,0,0,0,0,1,0,0,0,0
18,207,285,9,20,6,79,79,1,3.00E+02,2,2,1,4.62E+00,3.60E+00,1.80E-01,1.25E+00,2.19E-01,0,0,0,0,0,0,0,0,1
18,208,539,7,22,8,1000,1000,1000,2.10E+01,1,2,0,2.92E+00,1.88E+00,8.56E-02,1.00E+03,2.51E-01,0,0,0,0,0,1,0,0,0
18,209,209,7,22,8,70,70,1,1.00E-02,0,0,1,4.23E+00,3.20E+00,1.45E-01,7.57E-01,2.56E-01,1,0,0,0,0,0,0,0,0
18,210,437,9,22,8,1000,1000,1000,2.50E+01,1,2,0,3.61E+00,2.58E+00,1.17E-01,1.00E+03,2.72E-01,0,0,0,0,0,1,0,0,0
18,211,305,9,22,8,75,75,1,9,1,1,1,4.88E+00,3.85E+00,1.75E-01,1.25E+00,3.31E-01,0,0,0,0,1,0,0,0,0
18,212,311,7,22,8,83,83,1,3.00E+02,2,2,1,4.25E+00,3.22E+00,1.46E-01,4.95E-01,2.48E-01,0,0,0,0,0,0,0,0,1
18,213,394,7,21,7,1000,1000,1000,1.30E+01,1,1,1,2.83E+00,1.80E+00,8.57E-02,1.00E+03,2.66E-01,0,0,0,0,1,0,0,0,0
18,214,233,7,22,8,89,89,1,1.30E+01,1,1,1,4.05E+00,3.02E+00,1.37E-01,6.18E-01,3.31E-01,0,0,0,0,1,0,0,0,0
18,215,217,7,24,10,68,68,1,3.00E+02,2,2,1,4.53E+00,3.50E+00,1.46E-01,1.25E+00,4.45E-01,0,0,0,0,0,0,0,0,1
18,216,407,7,22,8,67,67,1,2.10E+01,1,1,1,4.26E+00,3.23E+00,1.47E-01,6.35E-01,3.17E-01,0,0,0,0,1,0,0,0,0
18,217,206,5,25,11,1000,1000,1000,17,1,1,1,2.32E+00,1.30E+00,5.20E-02,1.00E+03,2.70E-01,0,0,0,0,1,0,0,0,0
18,218,240,9,23,9,1000,1000,1000,2.50E+01,1,2,0,3.71E+00,2.68E+00,1.17E-01,1.00E+03,4.26E-01,0,0,0,0,0,1,0,0,0
18,219,312,7,23,9,71,71,1,300,2,1,0,4.29E+00,3.27E+00,1.42E-01,6.00E-01,2.66E-01,0,0,0,0,0,0,0,1,0
18,220,304,9,21,7,1000,1000,1000,2.10E+01,1,1,1,3.47E+00,2.45E+00,1.17E-01,1.00E+03,5.29E-01,0,0,0,0,1,0,0,0,0
18,221,560,5,25,11,81,74,0,3.00E+02,2,0,0,3.31E+00,2.28E+00,9.13E-02,3.92E+00,3.08E-01,0,0,0,0,0,0,1,0,0
18,222,434,5,25,11,86,86,1,13,1,2,0,3.26E+00,2.23E+00,8.93E-02,1.30E+00,5.20E-01,0,0,0,0,0,1,0,0,0
18,223,416,7,25,11,84,84,1,1.00E-02,0,0,1,4.63E+00,3.60E+00,1.44E-01,1.11E+00,3.72E-01,1,0,0,0,0,0,0,0,0
18,224,536,9,25,11,1000,1000,1000,1.00E-02,0,0,1,3.94E+00,2.92E+00,1.17E-01,1.00E+03,4.04E-01,1,0,0,0,0,0,0,0,0
18,225,351,9,20,6,1000,1000,1000,3.00E+02,2,2,1,3.36E+00,2.33E+00,1.17E-01,1.00E+03,2.97E-01,0,0,0,0,0,0,0,0,1
18,226,400,7,21,7,89,89,1,300,2,2,1,4.08E+00,3.05E+00,1.45E-01,1.17E+00,2.59E-01,0,0,0,0,0,0,0,0,1
18,227,532,5,21,7,66,66,1,3.00E+02,2,2,1,3.20E+00,2.18E+00,1.04E-01,1.51E+00,2.74E-01,0,0,0,0,0,0,0,0,1
18,228,316,7,21,7,1000,1000,1000,300,2,2,1,2.83E+00,1.80E+00,8.57E-02,1.00E+03,2.27E-01,0,0,0,0,0,0,0,0,1
18,229,524,7,25,11,88,88,1,2.10E+01,1,1,1,4.59E+00,3.57E+00,1.43E-01,1.15E+00,3.95E-01,0,0,0,0,1,0,0,0,0
18,230,291,9,20,6,70,70,1,1.00E-02,0,0,1,4.58E+00,3.55E+00,1.78E-01,1.19E+00,3.33E-01,1,0,0,0,0,0,0,0,0
18,231,497,9,22,8,67,67,1,1.00E-02,0,0,1,4.94E+00,3.92E+00,1.78E-01,1.06E+00,7.59E-01,1,0,0,0,0,0,0,0,0
18,232,246,9,23,9,90,90,1,21,1,1,1,5.16E+00,4.13E+00,1.80E-01,9.63E-01,7.12E-01,0,0,0,0,1,0,0,0,0
18,233,208,9,21,7,71,71,1,1.00E-02,0,0,1,4.56E+00,3.53E+00,1.68E-01,1.33E+00,3.61E-01,1,0,0,0,0,0,0,0,0
18,234,272,7,25,11,89,89,1,1.00E-02,0,0,1,4.57E+00,3.53E+00,1.41E-01,8.97E-01,2.79E-01,1,0,0,0,0,0,0,0,0
18,235,238,9,21,7,1000,1000,1000,17,1,1,1,3.47E+00,2.45E+00,1.17E-01,1.00E+03,3.18E-01,0,0,0,0,1,0,0,0,0
18,236,442,5,21,7,72,72,1,2.50E+01,1,1,1,3.19E+00,2.17E+00,1.03E-01,1.34E+00,4.36E-01,0,0,0,0,1,0,0,0,0
18,237,252,7,23,9,86,86,1,3.00E+02,2,1,0,4.35E+00,3.32E+00,1.44E-01,1.33E+00,3.58E-01,0,0,0,0,0,0,0,1,0
18,238,365,9,22,8,1000,1000,1000,1.30E+01,1,1,1,3.60E+00,2.57E+00,1.17E-01,1.00E+03,3.72E-01,0,0,0,0,1,0,0,0,0
18,239,401,7,22,8,75,75,1,21,1,1,1,4.35E+00,3.33E+00,1.52E-01,4.34E-01,2.20E-01,0,0,0,0,1,0,0,0,0
18,240,229,5,24,10,66,66,1,3.00E+02,2,1,0,3.58E+00,2.55E+00,1.06E-01,1.09E+00,2.89E-01,0,0,0,0,0,0,0,1,0
18,241,412,7,21,7,83,83,1,1.00E-02,0,0,1,4.10E+00,3.07E+00,1.46E-01,1.09E+00,2.29E-01,1,0,0,0,0,0,0,0,0
18,242,303,5,20,6,1000,1000,1000,1.30E+01,1,1,1,2.07E+00,1.05E+00,5.25E-02,1.00E+03,2.77E-01,0,0,0,0,1,0,0,0,0
18,243,380,5,25,11,89,89,1,1.70E+01,1,1,1,3.58E+00,2.55E+00,1.02E-01,7.93E-01,2.27E-01,0,0,0,0,1,0,0,0,0
18,244,423,5,20,6,88,88,1,2.10E+01,1,1,1,3.13E+00,2.10E+00,1.05E-01,9.21E-01,2.39E-01,0,0,0,0,1,0,0,0,0
18,245,363,9,20,6,81,81,1,3.00E+02,2,2,1,4.67E+00,3.65E+00,1.82E-01,4.24E-01,2.25E-01,0,0,0,0,0,0,0,0,1
18,246,277,7,24,10,1000,1000,1000,2.50E+01,1,1,1,3.07E+00,2.05E+00,8.54E-02,1.00E+03,2.32E-01,0,0,0,0,1,0,0,0,0
18,247,387,9,20,6,87,87,1,2.10E+01,1,2,0,4.68E+00,3.65E+00,1.82E-01,1.22E+00,3.29E-01,0,0,0,0,0,1,0,0,0
18,248,390,7,23,9,90,90,1,1.00E-02,0,0,1,4.27E+00,3.25E+00,1.41E-01,8.14E-01,3.28E-01,1,0,0,0,0,0,0,0,0
18,249,334,7,21,7,74,74,1,3.00E+02,2,2,1,4.13E+00,3.10E+00,1.48E-01,4.17E-01,3.15E-01,0,0,0,0,0,0,0,0,1
18,250,367,5,24,10,89,89,1,1.00E-02,0,0,1,3.63E+00,2.60E+00,1.08E-01,4.72E-01,3.04E-01,1,0,0,0,0,0,0,0,0
18,251,461,7,22,8,74,74,1,3.00E+02,2,2,1,4.26E+00,3.23E+00,1.47E-01,5.34E-01,2.99E-01,0,0,0,0,0,0,0,0,1
18,252,513,9,20,6,84,84,1,1.70E+01,1,1,1,4.59E+00,3.57E+00,1.78E-01,3.55E-01,2.88E-01,0,0,0,0,1,0,0,0,0
18,253,369,9,20,6,74,74,1,1.70E+01,1,1,1,4.62E+00,3.58E+00,1.79E-01,4.06E-01,3.53E-01,0,0,0,0,1,0,0,0,0
18,254,404,7,25,11,72,72,1,3.00E+02,2,2,1,4.61E+00,3.58E+00,1.43E-01,3.73E-01,2.57E-01,0,0,0,0,0,0,0,0,1
18,255,531,5,20,6,76,76,1,3.00E+02,2,1,0,3.13E+00,2.10E+00,1.05E-01,7.57E-01,2.42E-01,0,0,0,0,0,0,0,1,0
18,256,302,7,25,11,85,85,1,1.30E+01,1,1,1,4.39E+00,3.37E+00,1.35E-01,3.42E-01,1.79E-01,0,0,0,0,1,0,0,0,0
18,257,413,7,22,8,82,82,1,3.00E+02,2,2,1,4.21E+00,3.18E+00,1.45E-01,3.51E-01,2.36E-01,0,0,0,0,0,0,0,0,1
18,258,385,7,24,10,87,87,1,3.00E+02,2,2,1,4.53E+00,3.50E+00,1.46E-01,3.95E-01,1.98E-01,0,0,0,0,0,0,0,0,1
18,259,228,7,23,9,86,86,1,2.10E+01,1,2,0,4.30E+00,3.27E+00,1.42E-01,9.42E-01,1.79E-01,0,0,0,0,0,1,0,0,0
18,260,518,9,25,11,75,75,1,2.50E+01,1,2,0,5.26E+00,4.23E+00,1.69E-01,2.78E-01,1.97E-01,0,0,0,0,0,1,0,0,0
18,261,546,5,23,9,74,74,1,1.00E-02,0,0,1,3.10E+00,2.07E+00,8.98E-02,5.59E-01,1.97E-01,1,0,0,0,0,0,0,0,0
18,262,392,5,25,11,88,88,1,3.00E+02,2,2,1,3.31E+00,2.28E+00,9.13E-02,1.14E+00,9.00E-01,0,0,0,0,0,0,0,0,1
18,263,297,9,20,6,88,88,1,2.50E+01,1,2,0,4.64E+00,3.62E+00,1.81E-01,3.38E-01,1.45E-01,0,0,0,0,0,1,0,0,0
18,264,368,9,25,11,77,77,1,3.00E+02,2,2,1,5.43E+00,4.40E+00,1.76E-01,3.50E-01,1.70E-01,0,0,0,0,0,0,0,0,1
18,265,242,5,25,11,90,90,1,1.70E+01,1,2,0,3.56E+00,2.53E+00,1.01E-01,5.77E-01,1.50E-01,0,0,0,0,0,1,0,0,0
18,266,299,7,22,8,87,87,1,3.00E+02,2,2,1,4.24E+00,3.22E+00,1.46E-01,4.33E-01,1.87E-01,0,0,0,0,0,0,0,0,1
18,267,422,9,25,11,80,80,1,3.00E+02,2,2,1,5.38E+00,4.35E+00,1.74E-01,4.27E-01,1.95E-01,0,0,0,0,0,0,0,0,1
18,268,495,9,20,6,83,83,1,1.00E-02,0,0,1,4.57E+00,3.53E+00,1.77E-01,6.27E-01,2.47E-01,1,0,0,0,0,0,0,0,0
18,269,318,9,23,9,66,66,1,3.00E+02,2,2,1,5.32E+00,4.30E+00,1.87E-01,3.54E-01,1.92E-01,0,0,0,0,0,0,0,0,1
18,270,283,5,24,10,83,83,1,3.00E+02,2,2,1,3.46E+00,2.43E+00,1.01E-01,3.61E-01,1.98E-01,0,0,0,0,0,0,0,0,1
18,271,389,7,22,8,79,79,1,1.00E-02,0,0,1,4.31E+00,3.28E+00,1.49E-01,3.62E-01,2.64E-01,1,0,0,0,0,0,0,0,0
18,272,542,9,25,11,73,73,1,3.00E+02,2,1,0,5.31E+00,4.28E+00,1.71E-01,3.39E-01,2.41E-01,0,0,0,0,0,0,0,1,0
18,273,541,5,24,10,66,66,1,1.00E-02,0,0,1,3.51E+00,2.48E+00,1.03E-01,4.54E-01,3.35E-01,1,0,0,0,0,0,0,0,0
18,274,444,9,23,9,65,65,1,1.70E+01,1,1,1,5.07E+00,4.03E+00,1.75E-01,3.06E-01,2.25E-01,0,0,0,0,1,0,0,0,0
18,275,256,5,21,7,1000,1000,1000,3.00E+02,2,1,0,2.13E+00,1.10E+00,5.24E-02,1.00E+03,2.55E-01,0,0,0,0,0,0,0,1,0
18,276,457,5,24,10,86,86,1,1.70E+01,1,1,1,3.38E+00,2.35E+00,9.79E-02,3.27E-01,1.82E-01,0,0,0,0,1,0,0,0,0
18,277,211,9,24,10,66,66,1,1.00E-02,0,0,1,5.30E+00,4.27E+00,1.78E-01,3.26E-01,2.28E-01,1,0,0,0,0,0,0,0,0
18,278,203,5,22,8,79,81,0,3.00E+02,2,2,1,3.39E+00,2.37E+00,1.08E-01,3.83E-01,1.86E-01,0,0,0,0,0,0,0,0,1
18,279,278,5,25,11,67,67,1,2.10E+01,1,2,0,3.69E+00,2.67E+00,1.07E-01,2.96E-01,1.67E-01,0,0,0,0,0,1,0,0,0
18,280,270,5,23,9,75,75,1,3.00E+02,2,1,0,3.45E+00,2.43E+00,1.06E-01,3.07E-01,1.14E-01,0,0,0,0,0,0,0,1,0
18,281,290,7,25,11,72,72,1,1.00E-02,0,0,1,4.65E+00,3.62E+00,1.45E-01,3.02E-01,2.03E-01,1,0,0,0,0,0,0,0,0
18,282,276,5,23,9,81,81,1,3.00E+02,2,1,0,3.53E+00,2.50E+00,1.09E-01,3.22E-01,1.59E-01,0,0,0,0,0,0,0,1,0
18,283,374,7,25,11,80,80,1,1.00E-02,0,0,1,4.64E+00,3.62E+00,1.45E-01,3.46E-01,1.20E-01,1,0,0,0,0,0,0,0,0
18,284,431,9,22,8,1000,1000,1000,3.00E+02,2,2,1,3.60E+00,2.57E+00,1.17E-01,1.00E+03,4.13E-01,0,0,0,0,0,0,0,0,1
18,285,493,7,24,10,79,79,1,300,2,2,1,4.54E+00,3.52E+00,1.47E-01,3.56E-01,2.41E-01,0,0,0,0,0,0,0,0,1
18,286,441,5,20,6,67,67,1,21,1,2,0,3.27E+00,2.25E+00,1.12E-01,6.10E-01,1.95E-01,0,0,0,0,0,1,0,0,0
18,287,343,9,24,10,1000,1000,1000,3.00E+02,2,2,1,3.83E+00,2.80E+00,1.17E-01,1.00E+03,3.02E-01,0,0,0,0,0,0,0,0,1
18,288,348,5,23,9,1000,1000,1000,2.10E+01,1,2,0,2.23E+00,1.20E+00,5.22E-02,1.00E+03,1.57E+00,0,0,0,0,0,1,0,0,0
18,289,473,9,22,8,80,80,1,2.50E+01,1,1,1,4.81E+00,3.78E+00,1.72E-01,3.52E-01,2.37E-01,0,0,0,0,1,0,0,0,0
18,290,345,9,20,6,1000,1000,1000,1.00E-02,0,0,1,3.35E+00,2.33E+00,1.17E-01,1.00E+03,3.61E-01,1,0,0,0,0,0,0,0,0
18,291,424,7,21,7,76,76,1,1.00E-02,0,0,1,4.09E+00,3.07E+00,1.46E-01,3.40E-01,2.58E-01,1,0,0,0,0,0,0,0,0
18,292,347,5,22,8,89,89,1,2.10E+01,1,2,0,3.22E+00,2.18E+00,9.92E-02,5.80E-01,2.00E-01,0,0,0,0,0,1,0,0,0
18,293,222,9,23,9,1000,1000,1000,300,2,2,1,3.70E+00,2.68E+00,1.17E-01,1.00E+03,2.81E-01,0,0,0,0,0,0,0,0,1
18,294,504,7,23,9,1000,1000,1000,3.00E+02,2,2,1,3.00E+00,1.97E+00,8.55E-02,1.00E+03,2.41E-01,0,0,0,0,0,0,0,0,1
18,295,314,5,25,11,80,80,1,3.00E+02,2,2,1,3.54E+00,2.52E+00,1.01E-01,2.92E-01,3.25E-01,0,0,0,0,0,0,0,0,1
